label,message,result,num,char_count,word_count,unique_word_count,punct_count,uppercase_ratio,outlier_char_count_iqr_global,outlier_char_count_zscore_global,outlier_word_count_iqr_global,outlier_word_count_zscore_global,outlier_punct_count_iqr_global,outlier_punct_count_zscore_global,outlier_uppercase_ratio_iqr_global,outlier_uppercase_ratio_zscore_global,outlier_char_count_iqr_by_group,outlier_word_count_iqr_by_group,outlier_punct_count_iqr_by_group,outlier_uppercase_ratio_iqr_by_group,outlier_char_count_iqr_humor,outlier_word_count_iqr_humor,outlier_punct_count_iqr_humor,outlier_uppercase_ratio_iqr_humor
ham,R we going with the  &lt;#&gt;  bus?,dumor,0,36,7,7,6,0.027777777777777776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",dumor,0,281,62,47,15,0.05693950177935943,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False
ham,No..he joined today itself.,dumor,0,27,4,4,3,0.037037037037037035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Okay same with me. Well thanks for the clarification,dumor,0,52,9,9,1,0.038461538461538464,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I'll talk to the others and probably just come early tomorrow then,dumor,0,66,12,12,1,0.015151515151515152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",dumor,0,149,28,26,3,0.0738255033557047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks.",dumor,0,121,24,24,5,0.03305785123966942,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Hi. I'm sorry i missed your call. Can you pls call back.,dumor,0,56,12,12,4,0.05357142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,dumor,0,92,19,18,3,0.03260869565217391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play å£250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",dumor,0,162,30,26,5,0.13580246913580246,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ham,Ok then no need to tell me anything i am going to sleep good night,dumor,0,66,15,14,0,0.015151515151515152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Ok try to do week end course in coimbatore.,dumor,0,43,9,9,1,0.023255813953488372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,dumor,0,158,32,30,3,0.12658227848101267,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ham,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-),dumor,0,127,24,21,6,0.023622047244094488,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,If you r @ home then come down within 5 min,dumor,0,43,11,11,1,0.023255813953488372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8""",dumor,0,450,96,79,25,0.03111111111111111,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False
ham,"That day Ì_ say Ì_ cut ur hair at paragon, is it called hair sense? Do Ì_ noe how much is a hair cut? ",dumor,0,102,24,19,3,0.049019607843137254,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho",dumor,0,88,15,15,5,0.03409090909090909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?,dumor,0,103,20,19,6,0.02912621359223301,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,humor,1,158,28,28,5,0.12658227848101267,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ham,Dunno lei he neva say...,dumor,0,24,5,5,3,0.041666666666666664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,dumor,0,95,20,18,4,0.49473684210526314,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
ham,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.,dumor,0,74,18,17,3,0.02702702702702703,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,dumor,0,109,22,20,5,0.11009174311926606,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",dumor,0,158,28,27,10,0.02531645569620253,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.",dumor,0,482,98,75,15,0.016597510373443983,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False
ham,"If i let you do this, i want you in the house by 8am.",dumor,0,53,14,12,2,0.018867924528301886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Best line said in Love: . \I will wait till the day I can forget u Or The day u realize that u cannot forget me.\""... Gn""",dumor,0,121,27,23,10,0.05785123966942149,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I will reach before ten morning,dumor,0,31,6,6,0,0.03225806451612903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Your pussy is perfect!,dumor,0,22,4,4,1,0.045454545454545456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Sorry, I'll call later",dumor,0,22,4,4,2,0.09090909090909091,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
spam,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p",dumor,0,161,27,27,3,0.043478260869565216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,No message..no responce..what happend?,dumor,0,38,4,4,5,0.02631578947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Also where's the piece,dumor,0,22,4,4,1,0.045454545454545456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. ..""",dumor,0,91,13,13,7,0.13186813186813187,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ham,Boo. How's things? I'm back at home and a little bored already :-(,dumor,0,66,13,13,7,0.045454545454545456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,First has she gained more than  &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries,dumor,0,191,37,30,7,0.015706806282722512,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
ham,PICK UR FONE UP NOW U DUMB?,dumor,0,27,7,7,1,0.7407407407407407,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
ham,"Thanks da thangam, i feel very very happy dear. I also miss you da.",dumor,0,67,14,13,3,0.029850746268656716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. ",dumor,0,104,20,20,5,0.028846153846153848,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,dumor,0,96,21,19,10,0.020833333333333332,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Babe, I'm back ... Come back to me ...",dumor,0,38,9,7,8,0.07894736842105263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Well you told others you'd marry them...,dumor,0,40,7,7,4,0.025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Neshanth..tel me who r u?,dumor,0,25,5,5,3,0.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,YO YO YO BYATCH WHASSUP?,dumor,0,24,5,3,1,0.7916666666666666,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
ham,Oh... Kay... On sat right?,dumor,0,26,5,5,7,0.11538461538461539,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ham,Hi! This is Roger from CL. How are you?,dumor,0,39,9,9,3,0.15384615384615385,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
spam,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),dumor,0,152,33,31,7,0.07894736842105263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Oh oh... Wasted... Den muz chiong on sat n sun liao...,dumor,0,54,11,11,9,0.05555555555555555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Jesus christ bitch I'm trying to give you drugs answer your fucking phone,dumor,0,73,13,13,1,0.0273972602739726,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.,dumor,0,80,19,18,1,0.025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I'm meeting Darren...,dumor,0,21,3,3,4,0.09523809523809523,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ham,One of best dialogue in cute reltnship..!! \Wen i Die,dumor,0,53,10,10,5,0.05660377358490566,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
